D:\chromeDownloads\SortedSynced\Avatar\S02E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S02E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S02E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S02E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S02E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S02E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S02E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Avatar\S03E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S01E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S01E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S01E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S01E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S01E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S01E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S01E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S03E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S04E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BreakingBad\S05E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S01E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S02E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S03E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S04E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BrothersAndSisters\S05E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S01E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S02E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S03E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S04E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S05E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\Buffy\S06E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S01E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\SortedSynced\BurnNotice\S02E16\en.srt,Synced and extracted phrases
